trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
76463	16540	1	0	3	3	1	1	1.0	3	2015	1	6	2	11.5	21	1	0	1	2443	0.759166667	0.226111111	0.0855555559999999	0.0	0.293055556	0.0	0	0.1975	1.5	0.6	0.0	0.237693
76487	16545	0	0	4	1	1	1	1.0	3	2015	1	6	2	22.0	54	0	1	1	1588	0.4669444439999999	0.150833333	0.238888889	0.0	0.055	0.0	0	0.091944444	1.5	0.37	0.0	0.10574
76539	16556	1	4	4	3	1	1	1.0	3	2015	1	8	4	18.08333333	33	1	1	1	3105	0.7461111109999999	0.224722222	0.039166667	0.0	0.236111111	0.133333333	1	0.168888889	3.0	0.5	0.0	0.348684
76540	16556	1	5	4	3	1	1	1.0	3	2015	1	8	4	20.0	33	1	1	1	3105	0.727777778	0.218333333	0.071388889	0.0	0.178333333	0.149444444	1	0.146388889	3.0	0.47	0.0	0.2201139999999999
76567	16564	0	2	4	3	1	1	1.0	3	2015	1	8	4	16.25	38	0	1	1	426	0.120277778	0.06	0.078611111	0.0	0.0225	0.0	0	0.0525	1.5	0.11	0.0	0.10582
76575	16565	0	0	3	3	2	1	1.0	3	2015	1	8	4	13.0	31	1	0	1	1993	0.597777778	0.188333333	0.138055556	0.0	0.223055556	0.0	0	0.136111111	1.5	0.35	0.0	0.2408159999999999
76582	16565	3	0	4	4	2	1	1.0	3	2015	1	8	4	14.0	46	0	1	1	6153	1.484444444	0.446111111	0.399722222	0.133333333	0.123055556	0.166666667	1	0.3358333329999999	3.0	0.94	0.0	0.385443
76591	16569	1	0	1	1	6	1	1.0	3	2015	1	8	4	9.5	47	0	0	0	1937	0.531666667	0.187222222	0.159444444	0.0	0.173333333	0.0	0	0.260555556	1.5	0.49	10.5	0.773987
76600	16570	2	0	1	2	1	3	0.0	3	2015	1	8	4	7.5	11	1	0	2	691	0.19	0.095555556	0.159444444	0.0	0.032222222	0.0	0	0.058888889	0.0	0.15	10.5	0.2075469999999999
76614	16572	1	0	1	2	6	3	0.0	3	2015	1	8	4	7.5	12	0	0	0	1411	0.379166667	0.111388889	0.1041666669999999	0.0	0.071944444	0.0	0	0.055277778	0.0	0.23	0.0	0.311558
76668	16586	0	0	3	1	6	1	1.0	3	2015	1	9	5	6.0	59	1	1	0	3502	0.936111111	0.299444444	0.336944444	0.0	0.1422222219999999	0.0	0	0.196111111	1.5	0.61	0.0	0.104816
76702	16595	1	0	3	4	1	1	1.0	3	2015	1	9	5	8.0	30	1	1	1	9085	2.145	0.6961111109999999	0.319166667	0.4	0.0	0.1	1	0.6275	3.3	1.64	10.5	0.7587430000000001
76707	16596	2	3	4	5	2	1	1.0	3	2015	1	9	5	17.5	25	1	1	1	15265	3.694722222	0.957777778	0.285277778	0.566666667	0.0	0.083333333	1	0.697777778	2.4	3.04	0.0	0.477707
76709	16597	0	0	4	3	1	5	0.0	3	2015	1	9	5	19.0	33	0	1	2	5009	1.249722222	0.376111111	0.273333333	0.15	0.0	0.0	0	0.403055556	0.0	1.02	0.0	0.527223
76712	16598	0	2	3	3	6	1	1.0	3	2015	1	9	5	22.5	25	1	1	0	8264	2.062777778	0.676111111	0.0847222219999999	0.283333333	0.197777778	0.100277778	1	0.619166667	3.9	1.59	0.0	0.493943
76715	16600	0	0	1	1	6	1	1.0	3	2015	1	9	5	9.0	40	0	1	0	552	0.193611111	0.067222222	0.090833333	0.0	0.0705555559999999	0.0	0	0.071666667	1.5	0.16	0.0	0.251938
76725	16602	0	0	3	1	6	1	1.0	3	2015	1	9	5	8.0	34	0	0	0	8967	2.281666667	0.722777778	0.092777778	0.283333333	0.5277777779999999	0.083333333	1	0.540555556	4.3	1.74	0.0	0.558068
76731	16603	2	1	4	4	2	1	1.0	3	2015	1	9	5	16.0	46	0	1	1	9438	2.3227777780000003	0.6527777779999999	0.079166667	0.2	0.258333333	0.15	1	0.689722222	3.2	1.62	0.0	0.453081
76738	16604	2	2	4	3	1	3	0.0	3	2015	1	9	5	21.41666667	12	0	0	1	1269	0.312222222	0.114722222	0.290833333	0.0	0.008611111	0.0	0	0.0922222219999999	0.0	0.23	0.0	0.1024099999999999
76745	16607	0	0	3	3	6	5	0.0	3	2015	1	10	6	17.5	39	0	0	0	7916	1.910277778	0.567222222	0.089444444	0.0	0.458611111	0.0	0	0.391666667	0.0	1.35	0.0	0.592199
76758	16612	0	2	3	3	2	1	1.0	3	2015	1	10	6	12.66666667	46	0	1	1	1514	0.352777778	0.109166667	0.131111111	0.0	0.1	0.0	0	0.095277778	1.5	0.21	0.0	0.562682
76765	16615	0	4	3	3	1	1	1.0	3	2015	1	10	6	19.0	26	1	1	2	11119	2.714722222	0.953888889	0.190833333	0.483333333	0.0	0.0	0	0.673333333	2.8	2.34	0.0	0.64769
76770	16616	0	2	3	3	6	5	0.0	3	2015	1	10	6	16.66666667	61	1	1	0	1322	0.394444444	0.118333333	0.090555556	0.0	0.179166667	0.0	0	0.115277778	0.0	0.27	0.0	0.3060239999999999
76794	16619	0	2	2	3	1	1	0.5	3	2015	1	10	6	12.4	45	0	1	2	1787	0.4977777779999999	0.153055556	0.106111111	0.0	0.1266666669999999	0.0	0	0.173055556	0.75	0.43	0.0	0.497592
76795	16619	0	3	2	3	1	1	0.5	3	2015	1	10	6	15.58333333	45	0	1	2	3887	1.1188888890000002	0.3275	0.139444444	0.016666667	0.241666667	0.105	1	0.316666667	2.25	0.94	0.0	0.452632
76804	16621	0	5	4	3	2	1	1.0	3	2015	1	10	6	13.01666667	28	1	1	1	535	0.1472222219999999	0.034722222	0.039722222	0.0	0.048888889	0.0	0	0.037777778	1.5	0.09	0.0	0.426471
76809	16621	1	2	4	5	2	1	1.0	3	2015	1	10	6	10.5	27	0	1	1	2520	0.586944444	0.17	0.223055556	0.066666667	0.0	0.0	0	0.160555556	1.9	0.38	0.0	0.363322
76813	16621	1	6	3	3	2	1	1.0	3	2015	1	10	6	17.5	27	0	1	1	9429	2.226666667	0.6963888890000001	0.213611111	0.366666667	0.0	0.0	0	0.55	2.4	1.32	10.5	0.6797979999999999
76818	16623	0	2	3	3	6	1	1.0	3	2015	1	11	7	15.0	55	1	0	0	6300	1.476666667	0.435	0.070833333	0.0	0.613611111	0.0	0	0.326944444	1.5	1.17	0.0	0.4452
76821	16624	1	0	1	3	1	1	1.0	3	2015	1	11	7	9.666666667	33	1	1	1	1193	0.272777778	0.071944444	0.071666667	0.0	0.083333333	0.0	0	0.073055556	1.5	0.2	0.0	0.0912548
76824	16625	1	1	3	3	6	5	0.0	3	2015	1	11	7	13.91666667	69	0	0	1	1498	0.359722222	0.1422222219999999	0.0611111109999999	0.0	0.1005555559999999	0.0	0	0.1047222219999999	0.0	0.25	0.0	0.896552
76840	16629	1	2	1	3	1	1	1.0	3	2015	1	11	7	13.0	34	0	0	1	594	0.151666667	0.079166667	0.061944444	0.0	0.045833333	0.0	0	0.050833333	1.5	0.12	0.0	0.453552
76875	16638	0	3	4	3	2	1	1.0	3	2015	1	12	1	16.75	56	1	1	1	542	0.192777778	0.075833333	0.139166667	0.0	0.013333333	0.0	0	0.069166667	1.5	0.13	0.0	0.124498
76887	16642	0	1	3	4	6	1	1.0	3	2015	1	12	1	18.5	34	0	0	0	1518	0.3963888889999999	0.140277778	0.1072222219999999	0.0	0.095	0.0	0	0.083611111	1.5	0.28	0.0	0.41196
76899	16646	0	6	4	5	1	1	1.0	3	2015	1	12	1	15.0	33	1	1	2	1445	0.419722222	0.170277778	0.161944444	0.0	0.1	0.0	0	0.156111111	1.5	0.42	0.0	0.229537
76956	16657	1	3	1	3	2	5	0.0	3	2015	1	13	2	15.33333333	73	1	1	1	835	0.189722222	0.055	0.1375	0.0	0.033055556	0.0	0	0.055	0.0	0.12	0.0	0.29798
76998	16665	0	4	4	3	1	5	0.0	3	2015	1	13	2	20.5	65	0	1	2	3300	0.808333333	0.330833333	0.156111111	0.0	0.214166667	0.0	0	0.2188888889999999	0.0	0.58	0.0	0.668782
77000	16666	0	2	4	3	2	5	0.0	3	2015	1	13	2	14.0	78	0	1	2	1562	0.436944444	0.155277778	0.081111111	0.066666667	0.0	0.0	0	0.190277778	0.0	0.32	0.0	0.709489
77016	16667	4	1	4	1	1	1	1.0	3	2015	1	14	3	17.91666667	24	0	0	1	2475	0.595	0.171666667	0.315833333	0.0	0.108333333	0.0	0	0.119444444	1.5	0.38	0.0	0.0604650999999999
77043	16672	2	0	4	2	1	1	1.0	3	2015	1	14	3	12.16666667	37	1	0	1	1479	0.3752777779999999	0.11	0.2	0.0	0.1	0.0	0	0.074166667	1.5	0.26	0.0	0.101124
77081	16679	3	1	3	2	1	3	0.0	3	2015	1	15	4	15.33333333	12	0	0	2	2678	0.7213888890000001	0.198333333	0.1575	0.0	0.332777778	0.0	0	0.178055556	0.0	0.54	0.0	0.2230889999999999
77085	16681	0	1	3	4	6	1	1.0	3	2015	1	15	4	17.83333333	37	0	0	0	6581	1.606944444	0.6002777779999999	0.330555556	0.166666667	0.0	0.0	0	0.385	1.7	1.04	0.0	0.282107
77174	16704	1	3	3	5	1	1	1.0	3	2015	1	15	4	12.0	44	1	1	1	895	0.235277778	0.093611111	0.0736111109999999	0.0	0.15	0.0	0	0.120833333	1.5	0.29	0.0	0.565517
77186	16708	1	0	3	1	6	1	1.0	3	2015	1	16	5	5.5	47	0	0	0	20127	4.603333333	1.2561111109999998	0.07	0.566666667	0.133333333	0.3833333329999999	2	0.7955555559999999	5.9	2.87	0.0	0.398045
77189	16708	3	1	1	5	6	3	0.0	3	2015	1	16	5	15.5	15	1	0	0	548	0.153055556	0.0430555559999999	0.082222222	0.0	0.058333333	0.0	0	0.066111111	0.0	0.13	0.0	0.201681
77207	16714	1	5	3	3	1	4	0.5	3	2015	1	16	5	23.25	24	1	1	1	10338	2.460833333	0.838888889	0.201666667	0.4	0.0	0.0	0	0.661666667	1.85	1.86	0.0	0.56717
77237	16720	0	2	4	3	6	1	1.0	3	2015	1	16	5	17.5	58	0	1	1	10059	2.439166667	0.8905555559999999	0.076944444	0.483333333	0.1769444439999999	0.1866666669999999	2	0.7697222220000001	4.4	1.97	0.0	0.669433
77250	16722	0	4	3	5	6	4	0.5	3	2015	1	16	5	15.25	40	1	1	0	6536	1.621388889	0.4925	0.195	0.0	0.6880555559999999	0.086944444	1	0.448611111	1.5	1.13	0.0	0.557276
77257	16722	2	0	4	3	6	5	0.0	3	2015	1	16	5	12.0	83	1	1	0	18473	4.279444444	1.246388889	0.351666667	0.416666667	0.533333333	0.1166666669999999	1	1.146944444	0.0	4.25	0.0	0.485105
77274	16728	1	4	4	3	2	5	0.0	3	2015	1	16	5	18.75	68	1	1	1	974	0.278888889	0.088888889	0.258888889	0.0	0.020833333	0.0	0	0.090555556	0.0	0.2	0.0	0.294479
77280	16730	0	3	3	3	1	1	1.0	3	2015	1	17	6	16.5	47	1	1	2	20306	4.6175	1.4002777780000002	0.098333333	0.683333333	0.095833333	0.393055556	2	1.093333333	7.2	3.54	0.0	0.4733229999999999
77289	16732	0	1	4	3	1	1	1.0	3	2015	1	17	6	16.91666667	27	0	1	2	2508	0.676666667	0.218333333	0.18	0.0	0.142777778	0.0	0	0.108611111	1.5	0.42	0.0	0.202046
77319	16738	0	1	4	3	6	5	0.0	3	2015	1	17	6	10.16666667	85	1	0	0	1090	0.251111111	0.065277778	0.0605555559999999	0.0	0.055277778	0.0	0	0.040555556	0.0	0.14	0.0	0.0342466
77339	16742	0	4	1	3	2	1	1.0	3	2015	1	17	6	20.0	29	1	1	1	1367	0.3469444439999999	0.102777778	0.198333333	0.0	0.1066666669999999	0.0	0	0.072222222	1.5	0.19	0.0	0.1
77348	16743	0	0	4	3	2	1	1.0	3	2015	1	17	6	12.0	35	0	1	2	6843	1.644722222	0.58	0.359166667	0.233333333	0.121944444	0.1166666669999999	1	0.483333333	4.1	1.11	0.0	0.579885
77349	16743	0	1	1	5	2	1	1.0	3	2015	1	17	6	15.0	35	0	1	2	1581	0.384444444	0.170555556	0.2819444439999999	0.0	0.1	0.0	0	0.161388889	1.5	0.28	0.0	0.435456
77350	16743	0	2	4	3	2	1	1.0	3	2015	1	17	6	17.41666667	35	0	1	2	6542	1.523888889	0.4769444439999999	0.296111111	0.35	0.0	0.1166666669999999	1	0.463611111	5.0	0.98	0.0	0.553625
77387	16752	2	1	4	3	1	5	0.0	3	2015	1	18	7	13.25	10	1	0	1	1322	0.330833333	0.093333333	0.1155555559999999	0.0	0.093333333	0.0	0	0.0847222219999999	0.0	0.24	0.0	0.2
77407	16758	0	1	1	3	6	1	1.0	3	2015	1	18	7	12.25	39	0	0	0	167	0.041111111	0.038611111	0.018888889	0.0	0.020555556	0.0	0	0.016388889	1.5	0.03	0.0	0.237288
77410	16759	0	2	3	3	6	1	1.0	3	2015	1	18	7	16.75	43	1	1	0	1032	0.230277778	0.061388889	0.034166667	0.0	0.095277778	0.0	0	0.083611111	1.5	0.18	0.0	0.0598006999999999
77425	16765	0	1	1	3	6	5	0.0	3	2015	1	18	7	12.41666667	64	1	1	2	618	0.166944444	0.057222222	0.125277778	0.0	0.0225	0.0	0	0.059722222	0.0	0.12	0.0	0.255814
77434	16768	0	3	4	3	6	1	1.0	3	2015	1	19	1	23.75	48	0	0	0	3292	0.8583333329999999	0.2525	0.215833333	0.0	0.1888888889999999	0.0	0	0.1472222219999999	1.5	0.53	0.0	0.126415
77451	16773	0	0	3	2	1	1	1.0	3	2015	1	19	1	8.0	33	1	1	2	3763	0.868888889	0.2713888889999999	0.0777777779999999	0.0	0.293888889	0.2	1	0.261666667	3.0	0.71	0.0	0.693206
77467	16775	0	2	3	3	6	5	0.0	3	2015	1	19	1	8.916666667000001	25	1	0	0	716	0.193611111	0.0536111109999999	0.099722222	0.0	0.026388889	0.0	0	0.047777778	0.0	0.13	0.0	0.7209300000000001
77537	16789	0	0	4	3	2	1	1.0	3	2015	1	20	2	5.75	47	0	1	2	2885	0.7494444440000001	0.226944444	0.543055556	0.016666667	0.0	0.0	0	0.1275	1.5	0.43	0.0	0.0283223999999999
77546	16790	1	0	1	2	6	1	1.0	3	2015	1	20	2	8.5	40	1	1	0	1266	0.329722222	0.109722222	0.235555556	0.0	0.0475	0.0	0	0.13	1.5	0.33	0.0	0.190171
77548	16790	1	2	1	2	6	1	1.0	3	2015	1	20	2	15.0	40	1	1	0	1266	0.329722222	0.109722222	0.243055556	0.0	0.049722222	0.0	0	0.120833333	1.5	0.33	0.0	0.0758621
77567	16793	2	1	3	3	1	1	1.0	3	2015	1	20	2	20.0	42	0	1	1	2509	0.635277778	0.278611111	0.128888889	0.0	0.256666667	0.0	0	0.218611111	1.5	0.53	0.0	0.72554
77571	16794	0	4	1	3	2	5	0.0	3	2015	1	20	2	9.6	63	1	1	1	440	0.153333333	0.055555556	0.0872222219999999	0.0	0.036944444	0.0	0	0.053888889	0.0	0.11	0.0	0.216495
77574	16794	0	9	1	3	2	5	0.0	3	2015	1	20	2	17.5	63	1	1	1	776	0.215277778	0.072777778	0.095	0.0	0.065833333	0.0	0	0.0897222219999999	0.0	0.18	0.0	0.287926
77580	16795	0	0	4	2	1	1	1.0	3	2015	1	20	2	8.0	54	1	1	2	5356	1.371111111	0.483888889	0.538055556	0.083333333	0.0	0.0	0	0.330833333	1.7	1.09	0.0	0.235936
77583	16795	0	5	4	2	1	1	1.0	3	2015	1	20	2	15.91666667	54	1	1	2	5356	1.366111111	0.4583333329999999	0.498888889	0.083333333	0.0	0.0	0	0.277777778	1.7	0.96	0.0	0.162
77586	16796	0	0	4	3	1	5	0.0	3	2015	1	20	2	10.16666667	72	0	1	2	3728	1.021666667	0.293333333	0.390555556	0.0	0.317777778	0.098888889	1	0.218611111	0.0	0.74	0.0	0.277001
77588	16796	1	0	4	3	1	5	0.0	3	2015	1	20	2	10.16666667	68	1	1	2	3728	1.021666667	0.293333333	0.390555556	0.0	0.317777778	0.098888889	1	0.218611111	0.0	0.74	0.0	0.277001
77592	16797	1	1	3	5	2	3	0.0	3	2015	1	20	2	17.5	12	0	0	2	1146	0.321111111	0.119444444	0.208611111	0.0	0.053888889	0.0	0	0.113055556	0.0	0.22	0.0	0.309582
77611	16803	1	4	1	3	2	1	1.0	3	2015	1	20	2	15.0	35	1	1	2	826	0.2094444439999999	0.107777778	0.159722222	0.0	0.031111111	0.0	0	0.069166667	1.5	0.15	0.0	0.409639
77614	16804	1	0	3	4	6	4	0.5	3	2015	1	21	3	8.0	25	1	0	0	7214	1.830555556	0.612777778	0.1838888889999999	0.0	0.6033333329999999	0.183333333	1	0.431111111	1.5	1.41	0.0	0.41366
77620	16806	0	0	3	1	6	5	0.0	3	2015	1	21	3	7.0	63	1	0	0	7018	1.636944444	0.4725	0.021944444	0.0	0.749166667	0.091388889	1	0.3883333329999999	0.0	1.1	0.0	0.571531
77644	16809	1	0	3	1	6	1	1.0	3	2015	1	21	3	6.5	26	1	0	0	8606	2.168333333	0.750277778	0.215833333	0.283333333	0.0	0.083333333	1	0.5508333329999999	2.9	1.46	10.5	0.602118
77709	16827	0	2	3	4	1	1	0.0	3	2015	1	22	4	13.5	52	0	1	2	13041	3.136944444	0.889166667	0.2044444439999999	0.716666667	0.0	0.0	0	0.581944444	2.8	2.11	0.0	0.693079
77724	16832	1	0	3	3	2	5	0.0	3	2015	1	22	4	18.0	70	0	1	1	7835	1.8925	0.6758333329999999	0.0925	0.2166666669999999	0.0	0.1	1	0.4725	0.0	1.24	10.5	0.553204
77743	16835	1	0	3	1	6	1	1.0	3	2015	1	22	4	5.75	28	0	0	0	7022	1.786944444	0.546111111	0.077222222	0.0	0.556944444	0.1	1	0.403055556	3.0	1.15	0.0	0.375603
77809	16852	0	6	1	3	6	1	1.0	3	2015	1	23	5	16.83333333	57	1	1	0	439	0.147777778	0.044166667	0.118888889	0.0	0.0302777779999999	0.0	0	0.071944444	1.5	0.12	0.0	0.4092659999999999
77817	16854	2	0	1	2	6	3	0.0	3	2015	1	23	5	8.333333332999999	11	0	0	0	1008	0.2641666669999999	0.0922222219999999	0.196944444	0.0	0.088888889	0.0	0	0.090555556	0.0	0.2	0.0	0.0613496999999999
77821	16855	0	0	3	1	2	1	1.0	3	2015	1	23	5	8.416666667000001	24	1	1	1	5390	1.323611111	0.435555556	0.270555556	0.1166666669999999	0.0	0.0	0	0.369166667	1.7	0.93	0.0	0.313017
77832	16858	0	1	1	5	1	1	1.0	3	2015	1	23	5	23.5	34	0	1	2	689	0.1775	0.056111111	0.085277778	0.0	0.066666667	0.0	0	0.101388889	1.5	0.19	0.0	0.7643840000000001
77847	16863	0	0	4	2	1	4	1.0	3	2015	1	23	5	8.0	44	0	1	2	2355	0.638611111	0.2188888889999999	0.054722222	0.0	0.145833333	0.0	0	0.1125	1.5	0.39	0.0	0.237037
77848	16863	0	1	3	5	1	4	1.0	3	2015	1	23	5	8.333333332999999	44	0	1	2	13170	3.055	0.912777778	0.126111111	0.416666667	0.190555556	0.133333333	1	0.790277778	4.1	2.27	10.5	0.707557
77885	16867	0	0	3	3	6	1	1.0	3	2015	1	24	6	9.5	38	0	0	0	1060	0.2691666669999999	0.0875	0.187222222	0.0	0.022777778	0.0	0	0.0427777779999999	1.5	0.15	0.0	0.162338
77907	16871	0	10	4	3	1	1	1.0	3	2015	1	24	6	22.5	47	1	1	1	10880	2.609722222	0.769444444	0.1155555559999999	0.1	0.483333333	0.2	1	0.311944444	3.6	1.64	0.0	0.296527
77912	16871	1	8	4	1	1	5	0.0	3	2015	1	24	6	19.91666667	23	0	1	1	369	0.131111111	0.075555556	0.056666667	0.0	0.028611111	0.0	0	0.080555556	0.0	0.22	0.0	0.168966
77932	16877	0	0	3	3	1	1	1.0	3	2015	1	24	6	15.0	35	1	1	2	7194	1.694166667	0.5655555560000001	0.3444444439999999	0.233333333	0.0	0.0	0	0.498055556	2.4	1.28	10.5	0.672058
77943	16879	1	2	4	5	2	1	1.0	3	2015	1	24	6	17.75	42	1	1	2	3173	0.812222222	0.263333333	0.074444444	0.05	0.193055556	0.1166666669999999	1	0.241666667	3.9	0.52	10.5	0.649425
77949	16882	0	0	4	3	1	5	0.0	3	2015	1	25	7	11.0	72	0	1	1	2440	0.6022222220000001	0.181666667	0.2725	0.0	0.1397222219999999	0.0	0	0.160277778	0.0	0.58	0.0	0.0433276
77953	16883	0	0	4	3	1	5	0.0	3	2015	1	25	7	13.5	73	1	0	1	10667	2.469722222	0.875277778	0.141944444	0.0	0.635277778	0.133333333	1	0.4552777779999999	0.0	1.56	0.0	0.258694
77965	16885	0	3	4	3	1	5	0.0	3	2015	1	25	7	20.0	60	1	1	2	7330	1.701388889	0.546111111	0.102777778	0.0	0.476666667	0.071666667	1	0.293888889	0.0	1.05	0.0	0.270321
77971	16886	1	0	4	1	5	5	0.0	3	2015	1	25	7	7.5	62	0	1	1	7413	1.918888889	0.5972222220000001	0.194444444	0.0	0.554444444	0.133333333	1	0.324722222	0.0	1.61	0.0	0.213858
77982	16890	2	0	3	3	2	5	0.0	3	2015	1	25	7	12.0	5	0	0	1	1381	0.366388889	0.120277778	0.092777778	0.0	0.1	0.0	0	0.1436111109999999	0.0	0.33	0.0	0.270793
77996	16893	1	1	4	3	1	1	1.0	3	2015	1	25	7	16.33333333	32	1	0	2	6288	1.519166667	0.454444444	0.071666667	0.2666666669999999	0.0	0.2	2	0.376944444	3.6	1.14	0.0	0.374355
77998	16894	0	1	4	5	1	1	1.0	3	2015	1	25	7	10.0	45	1	1	2	1995	0.501111111	0.151944444	0.080277778	0.0	0.208888889	0.0	0	0.132222222	1.5	0.43	0.0	0.0420168
78035	16900	0	0	4	2	1	1	1.0	3	2015	1	26	1	8.0	48	1	1	1	3358	0.8847222220000001	0.299166667	0.231388889	0.0	0.181666667	0.0	0	0.233611111	1.5	0.7	0.0	0.4126039999999999
78046	16902	0	4	4	3	1	5	0.0	3	2015	1	26	1	19.66666667	71	0	1	1	826	0.185555556	0.064166667	0.051666667	0.0	0.041944444	0.0	0	0.069166667	0.0	0.19	0.0	0.128514
78083	16911	4	0	3	2	1	3	0.0	3	2015	1	26	1	7.166666667	13	0	0	1	2872	0.769444444	0.220833333	0.399166667	0.0	0.0991666669999999	0.0	0	0.2044444439999999	0.0	0.57	0.0	0.21875
78086	16912	0	3	4	3	2	5	0.0	3	2015	1	26	1	17.66666667	66	1	1	1	1437	0.436111111	0.182777778	0.213333333	0.0	0.08	0.0	0	0.078055556	0.0	0.24	0.0	0.113879
78093	16913	1	1	4	1	1	5	0.0	3	2015	1	26	1	8.25	70	0	1	1	1284	0.349722222	0.112777778	0.314444444	0.0	0.033333333	0.0	0	0.078888889	0.0	0.26	0.0	0.1549299999999999
78166	16930	1	0	3	1	6	5	0.0	3	2015	1	27	2	5.75	73	0	1	0	12594	2.999722222	0.974444444	0.154722222	0.033333333	0.7958333329999999	0.1916666669999999	2	0.653888889	0.0	1.97	0.0	0.4932029999999999
78198	16938	0	1	3	3	6	5	0.0	3	2015	1	27	2	14.83333333	60	1	0	0	17025	3.67	1.048055556	0.091388889	0.5166666670000001	0.406666667	0.1166666669999999	1	0.778333333	0.0	2.61	0.0	0.485368
78215	16943	0	3	4	2	1	1	1.0	3	2015	1	27	2	14.66666667	43	1	1	2	5563	1.5247222219999998	0.5033333329999999	0.638333333	0.083333333	0.0	0.0	0	0.283888889	1.5	1.05	0.0	0.0861057
78225	16945	0	1	1	1	1	1	1.0	3	2015	1	27	2	14.5	57	0	1	1	1554	0.359444444	0.095277778	0.187777778	0.0	0.183333333	0.0	0	0.078333333	1.5	0.26	0.0	0.0886525
78231	16947	0	1	4	3	1	1	1.0	3	2015	1	27	2	22.66666667	31	1	1	2	3770	0.911388889	0.2775	0.273333333	0.0	0.113055556	0.0	0	0.168333333	1.5	0.58	0.0	0.0792079
78283	16960	0	1	3	1	6	1	1.0	3	2015	1	28	3	18.0	38	0	1	0	16422	3.708888889	1.226944444	0.242777778	0.6333333329999999	0.0	0.1	1	0.9975	3.3	2.59	0.0	0.719298
78295	16963	0	1	2	1	1	1	1.0	3	2015	1	28	3	18.0	32	1	1	2	7659	1.802777778	0.583611111	0.314444444	0.2666666669999999	0.0	0.0	0	0.5097222220000001	3.3	1.31	10.5	0.767302
78302	16966	0	0	4	2	2	1	1.0	3	2015	1	29	4	8.5	35	1	1	2	1383	0.379444444	0.11	0.186111111	0.0	0.1197222219999999	0.0	0	0.123888889	1.5	0.28	0.0	0.273543
78310	16967	2	0	4	1	1	1	1.0	3	2015	1	29	4	6.5	26	1	1	2	6652	1.599444444	0.515555556	0.189444444	0.0	0.458611111	0.0	0	0.306388889	1.5	1.26	0.0	0.3145969999999999
78348	16977	1	1	3	4	2	1	1.0	3	2015	1	29	4	9.0	43	0	1	1	3486	0.854166667	0.326944444	0.136666667	0.133333333	0.0	0.1166666669999999	1	0.348055556	2.4	0.6	10.5	0.7454109999999999
78359	16979	2	2	4	5	1	1	1.0	3	2015	1	30	5	15.41666667	22	1	0	1	2032	0.4633333329999999	0.146388889	0.041388889	0.0	0.180555556	0.0	0	0.1325	1.5	0.39	0.0	0.293501
78384	16985	1	0	4	1	1	4	1.0	3	2015	1	30	5	8.25	30	1	1	1	1875	0.469722222	0.1411111109999999	0.208055556	0.0	0.152222222	0.0	0	0.138055556	1.5	0.41	0.0	0.472837
78417	16996	0	0	3	3	6	1	1.0	3	2015	1	31	6	18.0	26	0	0	0	1127	0.306111111	0.078055556	0.245	0.0	0.010833333	0.0	0	0.0775	1.5	0.2	0.0	0.121864
78425	16998	0	1	4	3	1	1	1.0	3	2015	1	31	6	16.5	30	1	1	2	3191	0.804722222	0.2263888889999999	0.0855555559999999	0.0	0.316666667	0.0	0	0.3625	1.5	0.79	0.0	0.5931029999999999
78431	16999	0	1	4	3	2	1	1.0	3	2015	1	31	6	18.0	46	1	1	2	4276	1.204722222	0.3925	0.1925	0.0	0.291111111	0.0	0	0.291666667	1.5	0.75	0.0	0.32
78438	17000	2	1	3	5	1	3	0.0	3	2015	1	31	6	12.5	15	1	0	2	17630	3.978611111	1.2469444440000002	0.25	0.35	0.0	0.0	0	0.8794444440000001	0.75	3.03	10.5	0.590019
78443	17003	0	0	4	3	2	1	1.0	3	2015	1	31	6	15.0	37	1	1	1	14403	4.451666667	1.446666667	0.229166667	0.683333333	0.258055556	0.3833333329999999	2	0.889166667	3.0	3.61	0.0	0.320837
78459	17007	0	0	4	3	6	5	0.0	3	2015	1	31	6	11.0	75	1	1	0	598	0.170833333	0.054722222	0.139166667	0.0	0.03	0.0	0	0.0861111109999999	0.0	0.16	10.5	0.3709679999999999
78501	17014	1	1	4	5	1	1	1.0	3	2015	2	1	7	11.76666667	54	1	1	1	4627	1.124722222	0.300833333	0.241111111	0.083333333	0.15	0.183333333	1	0.2188888889999999	3.6	0.73	0.0	0.201777
78523	17018	0	5	4	3	2	1	1.0	3	2015	2	1	7	16.91666667	54	1	0	1	1785	0.458055556	0.124166667	0.188611111	0.0	0.109166667	0.0	0	0.1447222219999999	1.5	0.3	0.0	0.324376
78534	17019	1	5	4	3	1	1	1.0	3	2015	2	1	7	16.75	37	0	1	1	4761	1.245833333	0.347777778	0.2794444439999999	0.0	0.4327777779999999	0.0	0	0.314166667	1.5	0.91	0.0	0.17595
78537	17021	0	0	3	3	1	1	1.0	3	2015	2	1	7	12.0	31	0	1	1	12255	2.764166667	0.848333333	0.074722222	0.3	0.283333333	0.1166666669999999	1	0.783333333	3.79	2.11	0.0	0.648936
